date|parish|commodity|variety source|low|high|most frequent|supply|grade
february_13_2021|Westmoreland|carrot|local|264|286|264|scarce|excellent
february_13_2021|Westmoreland|cauliflower|local|-|-|-|-|-
february_13_2021|Westmoreland|coco|local|220|330|275|scarce|excellent
february_13_2021|Westmoreland|cucumber|local|88|110|88|moderate|excellent
february_13_2021|Westmoreland|dasheen|local|132|198|176|moderate|excellent
february_13_2021|Westmoreland|escallion|local|-|-|-|-|-
february_13_2021|Westmoreland|ginger|local|330|330|330|fair|excellent
february_13_2021|Westmoreland|green banana|local|110|132|110|moderate|excellent
february_13_2021|Westmoreland|gungo peas|dry|-|-|-|-|-
february_13_2021|Westmoreland|gungo peas|green|330|330|330|scarce|excellent
february_13_2021|Westmoreland|honeydew melon|local|-|-|-|-|-
february_13_2021|Westmoreland|irish potato|local|220|220|220|fair|excellent
february_13_2021|Westmoreland|lettuce|iceberg (local)|154|176|154|fair|excellent
february_13_2021|Westmoreland|lettuce|other|-|-|-|-|-
february_13_2021|Westmoreland|lettuce|romaine (local)|-|-|-|-|-
february_13_2021|Westmoreland|okra|local|264|330|330|scarce|excellent
february_13_2021|Westmoreland|onion|local|-|-|-|-|-
february_13_2021|Westmoreland|pak choi|local|110|110|110|moderate|excellent
february_13_2021|Westmoreland|papaya|local|154|176|176|fair|excellent
february_13_2021|Westmoreland|pepper|scotch bonnet|396|440|440|scarce|excellent
february_13_2021|Westmoreland|pepper|west indian red|154|176|165|fair|excellent
february_13_2021|Westmoreland|pineapple|cow boy|154|176|176|fair|excellent
february_13_2021|Westmoreland|pineapple|md 2|-|-|-|-|-
february_13_2021|Westmoreland|pineapple|sugar loaf|-|-|-|-|-
february_13_2021|Westmoreland|plantain|green|176|198|176|moderate|excellent
february_13_2021|Westmoreland|plantain|ripe|-|-|-|-|-
february_13_2021|Westmoreland|pumpkin|local|132|176|154|moderate|excellent
february_13_2021|Westmoreland|sorrel|local|-|-|-|-|-
february_13_2021|Westmoreland|string bean|local|-|-|-|-|-
february_13_2021|Westmoreland|sweet pepper (green)|green house (local)|-|-|-|-|-
february_13_2021|Westmoreland|sweet pepper (green)|local|330|440|440|scarce|excellent
february_13_2021|Westmoreland|sweet pepper (red)|green house (local)|880|880|880|scarce|excellent
february_13_2021|Westmoreland|sweet pepper (red)|local|-|-|-|-|-
february_13_2021|Westmoreland|sweet pepper (yellow)|green house (local)|880|880|880|scarce|excellent
february_13_2021|Westmoreland|sweet pepper (yellow)|local|-|-|-|-|-
february_13_2021|Westmoreland|sweet potato|local|132|176|154|moderate|excellent
february_13_2021|Westmoreland|thyme|local|-|-|-|-|-
february_13_2021|Westmoreland|tomatoes(plummy)|local|44|66|66|moderate|excellent
february_13_2021|Westmoreland|tomatoes(salad)|local|-|-|-|-|-
february_13_2021|Westmoreland|watermelon|local|-|-|-|-|-
february_13_2021|Westmoreland|yam|negro|-|-|-|-|-
february_13_2021|Westmoreland|yam|sweet|-|-|-|-|-
february_13_2021|Westmoreland|yam|white (lucea)|176|198|198|scarce|excellent
february_13_2021|Westmoreland|yam|yellow|176|198|176|scarce|excellent
february_13_2021|Hanover|broccoli|local|-|-|-|-|-
february_13_2021|Hanover|cabbage (green)|local|132|176|176|moderate|excellent
february_13_2021|Hanover|cabbage (red)|local|-|-|-|-|-
february_13_2021|Hanover|callaloo|shredded|-|-|-|-|-
february_13_2021|Hanover|callaloo|whole|66|110|110|moderate|excellent
february_13_2021|Hanover|cantaloupe|local|-|-|-|-|-
february_13_2021|Hanover|carrot|local|220|264|264|scarce|excellent
february_13_2021|Hanover|cauliflower|local|-|-|-|-|-
